,charcoal,painters,4737,0,1,Instrument-Agency,The woods that furnish the best charcoal for painters are the beech and vine.
,piano,framework,4300,1,6,Component-Whole,"Secondly, the soundboard contributes much more to the timbre underneath the keyboard because it is less obscured by the piano 's framework and hammer mechanism."
 Living is an abstract object.,citizens,living,7461,-1,9,Component-Whole,"The local citizens farmed for a living, raising a variety of crops including peanuts, cotton, hay, sorghum, and a variety of truck crops."
,liver,patient,1456,0,5,Entity-Destination,The liver from the donor has been successfully transported into the patient.
 (a) is satisfied,factory,trays,18,1,2,Product-Producer,"The factory's products have included flower pots, Finnish rooster-whistles, pans, trays, tea pots, ash trays and air moisturisers."
,imitation,butter,7491,-1,9,Entity-Origin,The margarine is imitation butter was without the superior flavor and pleasant mouthfeel.
 prototypical example,engine,plant,2515,0,2,Product-Producer,Every engine that the plant builds is hot-tested.
" this is a prototypical example of Content-Container, the negation is not semantic and does not affect the relation",suitcase,oranges,944,1,3,Content-Container,My grandmother came here when she was 17 years old with nothing but a suitcase full of oranges.
,car,shop,4625,0,5,Entity-Destination,The car has been delivered to the upholstery shop.
,squabble,seagulls,6504,1,7,Member-Collection,"Having been won over by the slick downiness of a paddling of ducklings nibbling bread crumbs on the central pond, I was irritated to see their place taken by a squabble of seagulls."
,event,tomorrow,690,0,5,Entity-Destination,The Entrepreneurs Forum event is postponed to tomorrow.
,cover,article,334,1,8,Message-Topic,The cover of the inner artwork of the record was analysed in an article published in 2008.
,Eggs,body,5391,0,4,Entity-Origin,Eggs come out of the female's body through the ovipositor.
,alarm,sounder,2743,1,6,Component-Whole,The alarm has one sounder based in the entrance hall for entry and exit sound.
,myths,beginnings,2926,0,8,Message-Topic,"Chinese creation myths explain the legendary beginnings of the universe, earth, and life."
,stress,corrosion,6838,0,0,Cause-Effect,Special articles specifically on gas corrosion and stress corrosion are also available in the literature.
,infection,bacteria,7002,1,0,Cause-Effect,"General information about the infection caused by the bacteria called Salmonella, when food is eaten raw or undercooked."
,Lesions,hemiplegia,3410,0,0,Cause-Effect,"Lesions involving the medial part of the premotor cortex, the supplementary motor area (SMA) and the rear portion of the medial part of the precentral gyrus caused a contralateral, severe leg-predominant hemiplegia, distally predominant and a less severe proximal weakness of the arm."
,request,port,513,0,5,Entity-Destination,The plain HTTP request was sent to an HTTPS port.
,wall,shop,991,0,6,Component-Whole,Barrymore is singing while painting the flowers on the wall in the shop.
,curbs,roadway,3887,-1,9,Entity-Destination,Specially designed lampposts are spaced along the curbs of the roadway.
,product,radiation,7746,0,0,Cause-Effect,The product emits radiation.
,axe,haft,3656,1,6,Component-Whole,"Slowly, with a shaking hand, he reached out and grasped the axe by the haft."
,conclusion,importance,4665,0,8,Message-Topic,Such a conclusion highlights the importance of environmental concern in understanding and encouraging environmental behavior.
,filament,light,7252,0,0,Cause-Effect,"The filament emits a yellowish-white light, and the walls have a strong yellow tint."
,evidence,weeks,2456,0,4,Entity-Origin,My evidence from two weeks ago proves the situation has changed from the time of their evidence.
,menage,characters,1132,1,7,Member-Collection,Belfast student Martin lives as part of a menage of outlandish characters all struggling to make sense of the 1970s psychosexual revolution under the watchful eye of their colourful landlady Crystal.
,alarm,fire,463,1,0,Cause-Effect,The children descend the ladder after hearing the fire alarm which has been triggered by the wood work workshop catching fire.
 Purpose-Tool,cut,blade,493,-1,9,Content-Container,"He sealed the cut after making a cut of the stem with a clean, sharp blade."
 tlelevision could be left out of e1.,television series,fortunes,2741,0,8,Message-Topic,Springwatch is an annual BBC television series which charts the fortunes of wildlife during the arrival of springtime in the United Kingdom.
 the band made the album,album,band,1623,0,2,Product-Producer,"The 2001 debut album by the New York band was voted top of the pile by a panel of musicians, producers, writers and record label bosses."
,builders,concrete,3676,1,1,Instrument-Agency,This course teaches home builders when to use concrete for a paving or floor project.
,hull,vessel,2286,0,6,Component-Whole,"The fins extend beyond the hull of the vessel below the waterline, and alter their angle of attack depending upon heel angle of the vessel."
,handle,stick,3673,0,6,Component-Whole,The handle of the stick was covered with plastic material for more durability (Figure - 3).
" This should be ""stepping motor"" but the error is in the source text.",steppingmotor,coil,1838,1,6,Component-Whole,For example the steppingmotor has a coil with a resistance of 5 ohm and a nominal current of 1 Amp.
 The agencies are the communicators not the message.,news agencies,murder,4845,-1,9,Message-Topic,"In 1993, international news agencies reported the murder of a four-year- old English boy, James Bulger."
" marches are wetlands, they do not move into the farms, only the water in them does",marshes,farms,1119,-1,9,Component-Whole,The marshes have been drained into the farms.
,light,missile,2158,1,0,Cause-Effect,The spiral light was caused by the missile.
,broom,stick,3080,1,6,Component-Whole,The mass on the whisk side of the broom is closer to the center of mass than the end of the broom stick.
,play,state,2712,-1,9,Member-Collection,"Consequently, play of a game starts in an initial state, at which players collect payoffs only if they remain in that state so that it becomes the final."
,scandal,democrat,4081,0,4,Entity-Origin,The biggest political sex scandal came from a democrat.
,campers,wilderness,2032,0,5,Entity-Destination,"By foot on the trail, or by canoe on the river, our campers have journeyed into some spectacular wilderness."
 That's how they feel -- as fellow tyrants.,camaraderie,tyrants,4676,-1,9,Message-Topic,State abandoned national socio-cultural imperatives and rushed in to join the scandalous community and the camaraderie of the tyrants.
" Metonymy: legacy probably stands for photos, documents and other objects.",box,legacy,7364,1,3,Content-Container,The box contained an entire legacy of her life and the lives of those she had known and loved.
,Garbage,discussion,3640,1,8,Message-Topic,"Garbage is rapidly becoming the topic of discussion in business meetings, political conventions, and even at the dinner table."
,wave,explosive,6132,1,0,Cause-Effect,The shock wave was generated by an explosive made from RDX.
,disease,person,5229,0,5,Entity-Destination,The disease is passed on to another person by skin.
,ship,port,4897,0,4,Entity-Origin,"The ship sailed from the port of Site, near Marseilles, on July 11, 1947, with 4515 immigrants."
,Viruses,illness,2048,0,0,Cause-Effect,"Viruses that cause respiratory illness typically are capable of causing a range of clinical manifestations, and asymptomatic infections are possible."
,bungalow,bar,5635,1,6,Component-Whole,The bungalow has a full bar and offers a wide selection of draft and bottled beer and wine.
" Combination here is a mix, the elements are not independent of each other.",combination,factors,3684,-1,9,Content-Container,"In this case report we describe a young female with BCS, which was the result of a combination of risk factors, including the recently discovered G20210A."
,automobiles,bumpers,1219,1,6,Component-Whole,Almost all of today's automobiles have painted plastic bumpers because they are easily damaged during parking maneuvers.
,ship,port,3834,0,5,Entity-Destination,The ship is arriving into the port now.
,cabal,gangsters,4508,1,7,Member-Collection,"It pits Dolph's Nikolai Cherenko - a stoic, wordless, physical threat - against a cabal of unsavoury Russian gangsters."
,smile,face,6103,-1,9,Entity-Destination,The smile runs away from the kid's face.
 (a) is satisfied,author,study,6713,1,2,Product-Producer,"On the other, there's the man of letters Jim, a stalwart of book festivals from Edinburgh to Richmond, the author of an acclaimed study on the progress of music, chairman of last year's Man Booker Prize and the presenter of the long-running Radio 4 series Book Club."
 (ii) is violated,necklaces,cradle,3831,0,5,Entity-Destination,"Causing many night-glowing rubies to be strung on red silken thread, he put the necklaces in the cradle."
,things,theatres,210,0,5,Entity-Destination,"Recently, only insignificant things arrive to theatres."
,marketing spending,revenue,4974,0,0,Cause-Effect,"Recently, marketing spending translated into revenue."
,customer,podcasting,5236,1,1,Instrument-Agency,A customer picks and chooses the level of information by using podcasting.
,drug,death,3189,0,0,Cause-Effect,"Instead, the doctor had administered a drug which had caused the eventual death of the child."
,disease,dogs,5199,0,5,Entity-Destination,This activity spreads disease to our dogs.
,campus,buildings,6337,1,6,Component-Whole,"The campus comprises the most noteworthy buildings including the Rector Tower, the Central Library and the University Olympic Stadium used for the 1968 Olympic Games and the 1986 soccer World Cup."
 prototypical example,information,memory,5812,0,3,Content-Container,The information was stored in the memory of a second-hand photo camera.
,king,key,6269,1,4,Entity-Origin,"Then the king handed the key to the queen, telling her, Be warned that whoever lets the serpent escape will be hung."
,flock,turkeys,5887,1,7,Member-Collection,The pandemic H1N1 flu virus was confirmed in a flock of breeder turkeys in Virginia.
 the kettle is not a container,visitors,kettle,1487,-1,9,Entity-Destination,"The dome of the museum rotunda is made from an actual brewing kettle, and walking into it gives visitors the sense of being in a kettle."
,strings,squash,2135,0,6,Component-Whole,"As you see, it very easily pulls away and the strings of the spaghetti squash come out relatively easy here."
" movement, the negation is outside",tube,stomach,1113,0,5,Entity-Destination,It is because Schiavo cannot swallow that a feeding tube was inserted directly into her stomach.
 prototypical example,bottle,fluid,2849,1,3,Content-Container,"Pulling out a bottle with purple fluid in it, he smiled."
,fire,collision,2701,1,0,Cause-Effect,Both ships caught fire after the collision but the blazes were brought under control.
,deaths,outbreak,7676,1,0,Cause-Effect,"About 30 ducks were found dead in Klamath County in the past two days, and officials are investigating whether the deaths are from a cholera outbreak."
,system,vessels,1885,1,2,Product-Producer,What happens is that the system builds many inferior blood vessels in the eye to take the place of the vessels that are dying.
,stem,tree,5222,0,6,Component-Whole,"The stem of this tree is carved all around with names and dates, many of them grown into mere scars on the bark."
 the location is not a product,builder,location,2880,-1,9,Message-Topic,Construction progress is steady and the builder has now established the location of offices on the future car park area along Forest Road.
,chapter,background information,1620,0,8,Message-Topic,A short introductory chapter furnishes the background information.
 But: this should really be Mousketeers.,legion,musketeers,4739,1,7,Member-Collection,"As part of his wicked plan, Pete promotes Mickey and his pals into the legion of musketeers and assigns them to guard Minnie."
,signal,laser,6457,1,0,Cause-Effect,The clock signal was generated from an external cavity semiconductor laser.
 A collective name.,fall,lambs,1492,1,7,Member-Collection,"The present bright, dry weather, although cold, is just what flock owners require and judging from the large number of lambs seen skipping about nibbling the tender shoots of the fresh green herbage, the flocks of Mr John Cracknell, Mr Geo Walker, and Mr Russell Walker appear to have had a very satisfactory fall of good strong lambs."
 A university is a federation of students (yeah).,student,university,903,0,7,Member-Collection,"Thus, aptitude provides no information about critical interactional processes that take place after the student has enrolled in the university."
,earthquake,avalanche,3927,0,0,Cause-Effect,The earthquake caused a massive avalanche on the northern slope of Mount Huascar.
,roots,tree,6749,0,6,Component-Whole,The ground has eroded away around the roots of this young pine tree.
,initiative,speech,2038,1,8,Message-Topic,The initiative was outlined in a speech delivered by Saudi Crown Prince Abdullah on Wednesday.
,Corn,whiskey,4899,1,4,Entity-Origin,Corn whiskey is an American liquor made from a mash made of at least 80 percent corn.
,Outbreaks,virus,2317,1,0,Cause-Effect,Outbreaks caused by the oral vaccine's live virus have happened before.
,instability,perturbation,6153,1,0,Cause-Effect,The instability grows from an perturbation whose initial amplitude is small.
,patriots,confidence,7203,0,0,Cause-Effect,"When they took the floor against a team favored to win the national championship, the patriots radiated carefree confidence."
 violates b.1 and c.3,viewers,confusion,6524,-1,9,Component-Whole,This movie has thrown viewers into confusion.
 (a) is satisfied,director,studio,6807,1,2,Product-Producer,"The museum's first director, who oversaw the museum for 50 years, converted the building into an art studio."
,sound,surface,7285,1,0,Cause-Effect,"First, the sound radiated from a surface simulating a two-dimensional monopole is calculated using an unstructured mesh."
,article,music,28,0,8,Message-Topic,"This article gives details on 2004 in music in the United Kingdom, including the official charts from that year."
 I assume that a deliverable is a document.,deliverables,information,6832,0,8,Message-Topic,"The resulting deliverables provide richer, more detailed, and more helpful information for your clients."
,facades,palace,1468,0,6,Component-Whole,The facades of the palace consist of beautifully decorated wooden doors and windows and ventilations in addition to decorated gypsum motifs.
,advertising campaign,products,6867,0,8,Message-Topic,The marketing strategy and advertising campaign of the company's products are dedicated to bringing back the old traditional glamorous image.
,unit,cult,4925,-1,9,Entity-Origin,An Iraqi unit is sent to battle the cult.
" It doesn't sound like the lid is part of the coffeemaker, it's just attached to it",lid,coffeemaker,5208,-1,9,Instrument-Agency,"Finally, this entire assembly is covered by a lid attached to the rear of the coffeemaker and latches in front."
,impulses,heartbeat,1039,0,0,Cause-Effect,The Maze procedure crates new pathways for the electrical impulses that trigger the heartbeat.
" Audit here is a process, not a message.",audit,financial statements,340,-1,9,Member-Collection,The purpose of the audit was to report on the financial statements.
,meltdown,reaction,686,0,0,Cause-Effect,The reactor meltdown caused a chain reaction that destroyed all the towers in the network.
 negation is outside,students,programs,5480,-1,9,Entity-Origin,"Many students participated in the tutoring programs funded by the legislation, but the controversial element was not the options for public schools or the tutoring program (both of which where never challenged)."
,luff,sail,6880,0,6,Component-Whole,The luff is the leading edge of a sail.
,astronauts,system,7819,1,1,Instrument-Agency,The astronauts used the orbiter boom sensor system mounted on the end of the shuttle's robotic arm.
 (a) is satisfied,builder,institutions,3626,1,2,Product-Producer,"He was a maker of things, a builder of institutions, a harvester and disseminator and progenitor of ideas and the means whereby those ideas were made flesh."
 prototypical example.,document,folder,240,0,3,Content-Container,The document is stored in the proper folder as a text.
,keys,memory,6047,0,5,Entity-Destination,You have added keys into the memory on the remote systems.
" ""isle"" should be ""aisle"", but it's in the original text.",isle,store,2420,0,6,Component-Whole,Peg bags are the medium sized bags that hang in the candy isle of the store.
,armature,coil,3576,1,6,Component-Whole,The armature has a coil of wire wrapped around an iron core.
 pockets can be considered containers.,batteries,pockets,7343,0,3,Content-Container,Our water froze and batteries kept in pockets got cold.
,pepper,salad,2014,0,5,Entity-Destination,The pepper is added to the salad before serving.
,damage,effects,3233,1,0,Cause-Effect,But the most damage has been caused by the corrosive effects of wind and water.
,liquidity,banking system,5119,0,5,Entity-Destination,We have injected liquidity into the banking system.
,protest,jams,1391,0,0,Cause-Effect,"The protest resulted in hours of traffic jams on Guangzhou's major roads, such as Guangyuanxi Lu, Huangshidong Lu and Dongfeng Lu."
,essays,workshops,1562,0,4,Entity-Origin,Most of the essays originated in writing workshops run by the literary magazine Tin House.
,hall,lift,3961,1,6,Component-Whole,The hall has a lift and full access for the disabled.
,rope,bell,1422,0,6,Component-Whole,"The thing that most struck him, however, was the rope of the great alarm bell on the roof, which hung down in a corner of the room on the right-hand side of the fireplace."
,microwave,button,6949,1,6,Component-Whole,Our microwave has a button for popcorn.
 A prototypical example.,flask,ale,7904,1,3,Content-Container,Bevan opens a case on the other side of the room and pulls out a flask that contains ale of the best sort.
 negation is outside,almond,flour,2668,1,4,Entity-Origin,"Sure the almond flour was pricey, but I felt exotic using an ingredient I've never used before."
,loss,running,6033,1,0,Cause-Effect,Here are some ways to avoid mindless eating and boost your weight loss from running.
,dancer,studio,4260,0,5,Entity-Destination,The dancer has arrived into the studio.
 modality is outside,outfielder,glove,2290,1,1,Instrument-Agency,"The index finger was placed inside a normal outfielder's glove, but it seemed placed at an angle where it has a difficult time assisting in the closing of the glove around the ball."
,growth,savagery,7128,-1,9,Content-Container,These Hebrew histories tell the story of a people's upward growth from savagery.
,exhibition,ceramics,6381,1,6,Component-Whole,The exhibition brings together rare Chinese ceramics and paintings.
,Cruisers,fittings,259,1,6,Component-Whole,Cruisers and large yachts have much more sophisticated fittings that that require more skills.
,nausea,chemotherapy,2859,1,0,Cause-Effect,"P6 stimulation for PONV is a convincing case for the efficacy of acupuncture, to that were later added nausea from chemotherapy or pregnancy, and dental pain."
,umbrella,frame,5170,1,6,Component-Whole,"Highly durable, the umbrella frame and thatch tiles have been designed to withstand harsh conditions including: strong winds, driving rain and snow."
,snacks,movie theaters,3181,0,5,Entity-Destination,The customers are bringing snacks to the movie theaters.
" We assume a published survey, not an activity.",survey,opinions,943,0,8,Message-Topic,The survey documents children's opinions on a wide range of social issues.
,tick,cats,5221,0,5,Entity-Destination,It only spreads tick to other cats.
,lid,coffin,1360,0,6,Component-Whole,The lid of the anthropoid coffin of Khonstefnakht dates from the 4th century BC.
,pryde,griffins,1739,1,7,Member-Collection,"Simon roused himself slowly from a wonderful dream revolving around a whole pryde of baby griffins, just waiting for him to play with them."
,particles,vessel,4184,0,3,Content-Container,"In this study, we examined the suspension of solid particles in a vessel equipped with dual traditional impellers."
 (a) is satisfied,band,epic,2587,1,2,Product-Producer,Returning with their new single 'We Want War' the band have constructed a seven and a half minute epic.
 (a) is satisfied,company,benches,3059,1,2,Product-Producer,"On eastern side the company has carved out 30-foot benches, known as Mayan steps."
,wheelchair,user,1786,0,1,Instrument-Agency,Im a wheelchair user in a third floor flat serviced by only 1 lift.
,oratorio,century,3784,0,4,Entity-Origin,"As a form, the oratorio originated in seventeenth century."
,infection,viruses,528,1,0,Cause-Effect,Viral gastroenteritis is a highly contagious infection of the intestines caused by one of several viruses.
,excerpt,times,5377,0,8,Message-Topic,The excerpt was speaking about the average processing times of Social Security Disability decisions by these aforementioned offices.
,Paralysis,imbalances,5774,1,0,Cause-Effect,Paralysis or convulsions are caused by hormone deficiencies and imbalances.
,people,destruction,6496,0,0,Cause-Effect,They are all in on it and the same people who caused the destruction of the economy are still running the show so they can keep us down and buy up the country cheap.
 (a) is satisfied,scissors,manufacturer,1899,0,2,Product-Producer,These are the least expensive scissors produced by this manufacturer and are available for less than $6.00 per pair.
 prototypical example,suitcase,beer,2482,1,3,Content-Container,I had a trash bag full of clothes and a suitcase full of beer.
,dollar,basket,1712,-1,9,Entity-Origin,We derive a pair of optimal weights on the dollar in a currency basket to stabilize their trade balances for both of the countries.
,results,article,5088,1,8,Message-Topic,The results of Al Shabab KSA in the 2007-2008 season are shown in this article.
,dome,building,2860,0,6,Component-Whole,We pop our heads out the capped dome of the building.
,shot,gun,1099,0,4,Entity-Origin,"James was seriously injured, the shot was fired from his own gun, which he had left on the bank."
 (a) is satisfied,center,plan,6316,1,2,Product-Producer,An elite U.S. Army study center has devised a plan for enforcing a major Israeli-Palestinian peace accord that requires about 20000 well-armed troops.
 (a) is satisfied,cuisine,chefs,3884,0,2,Product-Producer,The gourmet cuisine seen throughout the film was prepared by chefs from the Food Network.
,outfielder,glove,5445,1,1,Instrument-Agency,The outfielder needs a glove that is large enough.
 no evidence that blachsmith is the producer of the horseshoes,horseshoes,blacksmith,2000,-1,9,Content-Container,Making and fitting horseshoes was only part of the life of a blacksmith.
,guy,coffee,7467,1,2,Product-Producer,The production assistant is basically the guy who makes coffee and goes to the post office.
,dilatation,nerves,3259,1,0,Cause-Effect,The vascular dilatation was caused by the sympathetic and the course of vaso-motor nerves.
,aircraft,hangar,5005,0,5,Entity-Destination,The aircraft is moved into the hangar.
" ""A cable machine is an item of equipment used in weight training or functional training. It consists of a rectangular, vertically-oriented steel frame about 3 meters wide and 2 meters high, with a weight stack at each end. The cables that connect the handles to the weight stacks run through adjustable pulleys that can be fixed at any height."" (from http://en.wikipedia.org/wiki/Cable_machine)",cable,machine,931,0,6,Component-Whole,He atached a handle to the upper part of a cable machine.
,charge,expenditures,1814,1,6,Component-Whole,"The restructuring charge was comprised of $11.9 million of cash expenditures for severance benefits and other costs and $8.2 million of non-cash charges, primarily for the write-down of impaired assets."
,driver,seat,5308,1,1,Instrument-Agency,Putting a first time learner in the driver's seat of a car is a scary proposition.
,Washer,water,919,1,1,Instrument-Agency,Washer works with a single cup of water.
,satisfaction,feelings,6328,-1,9,Entity-Origin,"Orientation is towards the future, and satisfaction is gained from feelings of progress."
,operations,nearby countries,230,0,5,Entity-Destination,"As the US and Colombian military put pressure on drug traffickers, operations are migrating into nearby countries."
,sidewalk,heat,7132,0,0,Cause-Effect,"The concrete sidewalk radiated heat like a furnace, and there was no relief in the shade of a large crepe myrtle tree as they walked under it."
 bubble is not a producer,bank,bubble,952,-1,9,Entity-Origin,"Towne Bank, which has only one retail location, was one of those opportunistic upstarts, a bank built on a bubble."
,photo,window,4217,-1,9,Instrument-Agency,I took this photo out of an airplane window.
,germ,ulcer,4527,0,0,Cause-Effect,"Dr. Marshall is the discoverer of Helicobacter (H. pylori), the germ that causes peptic ulcer."
" The desk is located in the kitchen, it is not stored or carried inside it.",kitchen,desk,7408,-1,9,Entity-Origin,In my Vancouver home there is small portion of our kitchen that contains my desk.
 Houses are located in the woods. modality is outside,houses,woods,6866,-1,9,Entity-Origin,Kids built forts and tree houses in the woods out of materials swiped from the construction sites that would eventually render those woods someone's back yard.
,parent,child,5701,-1,9,Message-Topic,It is also when a parent manipulates a child.
,award,activist,1809,0,5,Entity-Destination,The Civil Rights Hero award was bestowed to a disability rights activist.
,happiness,dancing,7535,1,0,Cause-Effect,"Anthony finds inspiration in a beautiful, enigmatic older woman who teaches him to follow his heart and find happiness through swing dancing."
 Why not Cause-Effect?,increase,raisin bread,6561,1,0,Cause-Effect,"I changed the balance of the flavours through my selection of bread, and got an increase in the sweetness with a choice of raisin bread."
,writing,years,2118,0,4,Entity-Origin,The earliest writing is from 5000 years ago and helps us understand some of the changes.
 Comment:,consonants,slots,6274,0,5,Entity-Destination,"For example, consonants were misplaced into consonant slots."
 modality is outside,body,pathologists,3241,1,7,Member-Collection,"I feel honored to have been awarded this scholarship, since it comes from the governing body of pathologists, which decides who is worthy and who they think will progress to become successful in this field."
,Zinc,growth,7230,0,0,Cause-Effect,Zinc is essential for growth and cell division.
,nerve,cistern,298,0,6,Component-Whole,The oculomotor nerve rests in a cistern within the sinus roof.
 (a) is satisfied,fiancee,message,2541,1,2,Product-Producer,"Last year Cavendish had barely completed a move, 45 degrees across a road at 70km/h, before his fiancee, Melissa, watching on TV, had completed a text message threatening him with divorce if he risked his life like that again."
,funds,account,770,0,5,Entity-Destination,Other private sector stakeholders have placed funds into a separate state-specific account.
 Location. A station is not even remotely as container-like as rooms and caves can be.,clock,train station,7718,-1,9,Instrument-Agency,Japanese commuters look at a clock inside a Tokyo train station.
,materials,mixing,7806,-1,9,Instrument-Agency,The materials were produced by mixing the constituents and processing them through a press/sinter cycle to produce a consolidated material.
,cups,stack,1592,0,7,Member-Collection,"To cover all areas, I've included coffee pot and cups in a neat stack on the table, so that the meal has both a beginning and an end feel to it."
,beach,mouth,7207,-1,9,Product-Producer,"The 3 km long beach extends from the mouth of the Oro River in the west, to the cliffs of Point Caramonal to the southeast."
,pump,laser,4728,0,6,Component-Whole,The photodeflection technique or mirage method consists in periodically heating a sample with a pump laser modulated by an optical chopper.
,swing,amplifier,7814,1,0,Cause-Effect,"The voltage swing obtainable across the load is greater than the output voltage swing obtainable from the amplifier alone, thus the efficiency of the amplifier system and power handling capacity of the system are improved."
,bristles,brush,966,0,6,Component-Whole,You shaped the bristles of the brush with clean lather still in it.
,ground,crane,7901,-1,9,Instrument-Agency,It was this moist ground that during construction engulfed a crane which remains under the stadium today.
,forces,political power,7138,1,1,Instrument-Agency,Anti-gun forces still wield a lot of political power.
,panel,member,1837,1,7,Member-Collection,"Throughout her career she has worked extensively with the California Department of Education and the Commission on Teacher Credentialing where she has been a contributing panel member on the writing of the California Subject Examination for Teachers (CSET), the California Music Standards, and the CalTPA, the California Teacher Preparation Assessment, as well as an evaluator for the Single Subject Music Preparation Submission Documents."
 confirmation is not a product,machine,confirmation,5860,-1,9,Entity-Destination,The machine needs user confirmation EACH time the camera is turned on.
,vibration,train,970,1,0,Cause-Effect,"The vibration caused by a heavy goods train on the Metropolitan Railway, which runs under the Exhibition premises, had shaken the figure off its balance."
,farm,animals,3561,-1,9,Entity-Origin,"Approximately 1,000 farm animals receive health and medical care each year in our Farm Animal Hospital."
,distention,worms,5301,1,0,Cause-Effect,The abdominal distention caused by the worms was slightly asymmetrical when compared with the normal fright-induced swelling.
 Here congress refers to an association.,congress,states,4246,1,7,Member-Collection,The first involved representation in congress of different-sized states.
 This relation is symmetric in a way that Instrument-Agency isn't.,ferns,allies,6143,-1,9,Component-Whole,"Lycophytes are vascular plants in the class Lycopodiopsida, a division of vascular plants known as Pteridophytes (the ferns and their allies)."
,rung,peoples,1429,1,7,Member-Collection,The lowest rung of society was composed of conquered peoples brought to Tenochtitlan as slaves.
 The door is a functional part of the living room.,living room,door,7600,1,6,Component-Whole,Straight ahead you enter a nice sized living room that contains the front door.
,loss,failure,3210,1,0,Cause-Effect,"The conclusion of the investigation was that the loss was caused by a failure in a cell wall, resulting in a serious crack and a leakage that the pumps were not able to cope with."
,damage,destruction,3094,1,0,Cause-Effect,The overall damage caused by the destruction of land and property for the Wall's construction has taken many years to recover further.
,Overpopulation,tension,3645,0,0,Cause-Effect,"Overpopulation and poverty cause tension not only within communities and countries, but throughout the world."
,computers,classroom,1833,0,5,Entity-Destination,The principal has put computers into our classroom.
,farm,gardenhouse,3799,1,6,Component-Whole,"At the entrance to the farm is the gardenhouse, the heart of the community Supported garden at Genesis Farm."
,leap,leopards,2462,1,7,Member-Collection,"Jackson wasn't to be outdone and was rewarded with a leap of three leopards, which he watched with his guests for an amazing five hours."
,furniture,house,4835,0,5,Entity-Destination,New furniture has been delivered to the house.
 violates b.1 and c.3,spacecraft,retirement,681,-1,9,Member-Collection,The longest serving spacecraft goes into retirement.
 The event is implied.,barber,scissors,7823,1,1,Instrument-Agency,"Before the barber takes his scissors out, family, friends and rabbis take turns snipping."
 The till is the object of the opening instead of the Instrument.,cashier,till,913,-1,9,Cause-Effect,"By charging odd amounts like 49 or 99 cents, the cashier very probably opened the till."
,filters,streams,5070,0,5,Entity-Destination,The filters are going into people's blood streams.
,examiner,probe,1191,1,1,Instrument-Agency,The examiner lightly touched the cornea with a hand-held probe until a reading was automatically recorded.
 phone can move out,request,phone call,6291,1,8,Message-Topic,"Mr Clinton made the request in a twenty-minute phone call to the prime minister, John Howard."
" (a) is satisfied, model is a creative work",industry,models,133,1,2,Product-Producer,Global digital music sales grow as the music industry develops new business models.
 violates b.1,directors,series television,7085,-1,9,Message-Topic,"Since then, numerous independent feature directors have journeyed into series television."
,head,household,6943,0,7,Member-Collection,"This is the basic household return, filled in and signed by the head of the household."
,evacuation,eruption,7813,1,0,Cause-Effect,The film also features documentary like segments about fishing and about the evacuation after the eruption of the volcano.
,breakdown,death,674,1,0,Cause-Effect,I was diagnosed with bipolar disorder following a breakdown triggered by the sudden death of my brother six years ago.
 Participation.,convocation,clergy,3686,-1,9,Content-Container,"He founded the Emmaus Program, an annual convocation of diocesan clergy for their continuing education and spiritual formation, in 1983."
,funds,companies,1876,0,5,Entity-Destination,Japan injected funds into struggling companies.
 manner,editor cum scientist,reverence,4392,-1,9,Message-Topic,"The editor cum scientist approached the pod with reverence, and a remote control device."
,brandy,juice,2861,0,4,Entity-Origin,Grape brandy is made from fermented grape juice.
 movement,saltpetre,sticks,5104,0,5,Entity-Destination,They packed saltpetre into thin-size bamboo sticks.
,throng,spectators,778,1,7,Member-Collection,Wales ' Commonwealth hopefuls impressed the gathered throng of spectators at the Norwich Union International this weekend.
,rocks,castle,3025,0,5,Entity-Destination,It was he who threw rocks into the castle.
,decision,maker,7663,0,2,Product-Producer,"I'm the decision maker, and I had to come up with a way forward that precluded disaster."
" ""Algorithms that use dovetailing are sometimes referred to as dovetailers."" (http://en.wikipedia.org/wiki/Dovetailer)",author,dovetailer,7536,1,1,Instrument-Agency,The author applied the above-mentioned simple dovetailer to all computable universes.
,progress,breakthroughs,7463,1,0,Cause-Effect,Scientific progress comes from breakthroughs and breakthroughs by their very nature are unpredictable and surprising in their impact.
 We allow wearing as a way of using.,gardener,footwear,3112,1,1,Instrument-Agency,It is easier to push the blade through the soil and is easier on the gardener's footwear.
,leader,political party,2673,0,7,Member-Collection,"Executive authority is invested in the prime minister, who is the leader of the political party commanding a majority in the House."
,peach,jelly,4879,1,4,Entity-Origin,"Small diced pieces of peach is found in the cheesecake and whats more, a thick slice of peach jelly is hidden in between the cheesecake."
" A stove is a functional and integral part of the kitchen (of its typical equipment). If we assumed that it is not fixed (easily movable), it could be also treated as located in the kitchen room.",kitchen,stoves,7160,1,6,Component-Whole,"The kitchen contains various commercial equipment such as stoves, griddles, deep fryer, and an oven."
,course,phenomena,2353,0,8,Message-Topic,The latter course explained the biological phenomena in a mathematical way.
 The theory is communicated.,theory,superconductivity,6395,0,8,Message-Topic,The theory explained low-temperature superconductivity almost 50 years after its discovery.
,loss,performance,4658,1,0,Cause-Effect,Bankers were assessing the loss caused by the poor performance of Gartmore's 340m pounds IPO this week after it needed to be scaled down and its price slashed.
 (a) is satisfied,shoemaker,machine,597,1,2,Product-Producer,In 1858 a shoemaker invented a machine for sewing the soles of shoes to the uppers.
